site_id,time_index,value,weather_year
p60_wind_g01,1,0.5052743249138751,2012
p60_wind_g01,2,0.2738202768858631,2012
p60_wind_g01,3,0.5552177799304433,2012
p60_wind_g01,4,0.2032430020196911,2012
p60_wind_g01,5,0.8313086088769895,2012
p60_wind_g01,6,0.41111286534305214,2012
p60_wind_g01,7,0.5252212047190039,2012
p60_wind_g01,8,0.5053324046426708,2012
p60_wind_g01,9,0.7356364035117129,2012
p60_wind_g01,10,0.6194498592530457,2012
p60_wind_g01,11,0.5082464858631927,2012
p60_wind_g01,12,0.5115969661668044,2012
p60_wind_g01,13,0.6275703576125026,2012
p60_wind_g01,14,0.3508780121106739,2012
p60_wind_g01,15,0.48347428706636736,2012
p60_wind_g01,16,0.8430755482461265,2012
p60_wind_g01,17,0.49843497887086335,2012
p60_wind_g01,18,0.9651063680534215,2012
p60_wind_g01,19,0.463445276096223,2012
p60_wind_g01,20,0.5699994678130893,2012
p60_wind_g01,21,0.40584976268091905,2012
p60_wind_g01,22,0.5884484033848599,2012
p60_wind_g01,23,0.3051051375360537,2012
p60_wind_g01,24,0.5610951939170198,2012
p60_wind_g01,25,0.36796612181901783,2012
p60_wind_g01,26,1.0,2012
p60_wind_g01,27,0.35621450409682626,2012
p60_wind_g01,28,0.6016946500929097,2012
p60_wind_g01,29,0.5485427919037638,2012
p60_wind_g01,30,0.796611230599053,2012
p60_wind_g01,31,0.7001388591876819,2012
p60_wind_g01,32,0.5213350929220567,2012
p60_wind_g01,33,0.4399553339558387,2012
p60_wind_g01,34,0.3425744489007941,2012
p60_wind_g01,35,0.6023145966628666,2012
p60_wind_g01,36,0.34098499332783727,2012
p60_wind_g01,37,0.6476046572408735,2012
p60_wind_g01,38,0.4083888221051189,2012
p60_wind_g01,39,0.6043684198890987,2012
p60_wind_g01,40,0.5468491509467845,2012
p60_wind_g01,41,1.0,2012
p60_wind_g01,42,0.4987227529125008,2012
p60_wind_g01,43,1.0,2012
p60_wind_g01,44,0.3678793250245401,2012
p60_wind_g01,45,0.9933757939753376,2012
p60_wind_g01,46,0.5359222913443998,2012
p60_wind_g01,47,0.4173316010628373,2012
p60_wind_g01,48,0.4500718317806944,2012
p60_wind_g01,49,0.889485309989348,2012
p60_wind_g01,50,0.6408621305358688,2012
p60_wind_g01,51,0.4405802516344315,2012
p60_wind_g01,52,0.4757785505086893,2012
p60_wind_g01,53,0.3316289725253035,2012
p60_wind_g01,54,1.0,2012
p60_wind_g01,55,0.6002991183896493,2012
p60_wind_g01,56,0.6609186417339284,2012
p60_wind_g01,57,0.3128705270668166,2012
p60_wind_g01,58,0.6020499886254977,2012
p60_wind_g01,59,0.3738088560298066,2012
p60_wind_g01,60,0.7407873988478442,2012
p60_wind_g01,61,0.6067457885522088,2012
p60_wind_g01,62,0.7587588814170354,2012
p60_wind_g01,63,0.5489491230250613,2012
p60_wind_g01,64,0.7616297329768292,2012
p60_wind_g01,65,0.39068344586613,2012
p60_wind_g01,66,0.7354795480859719,2012
p60_wind_g01,67,0.40838285603512314,2012
p60_wind_g01,68,0.4005744489682563,2012
p60_wind_g01,69,0.7183574267838542,2012
p60_wind_g01,70,0.3880200273747657,2012
p60_wind_g01,71,0.7396773058151163,2012
p60_wind_g01,72,0.7522341752537026,2012
p60_wind_g01,73,0.7973131381321795,2012
p60_wind_g01,74,0.6667034343413196,2012
p60_wind_g01,75,0.5353921495203741,2012
p60_wind_g01,76,0.340072891201513,2012
p60_wind_g01,77,1.0,2012
p60_wind_g01,78,0.46850261299481316,2012
p60_wind_g01,79,1.0,2012
p60_wind_g01,80,0.48009451740116976,2012
p60_wind_g01,81,0.9320206057643194,2012
p60_wind_g01,82,0.4395652411612091,2012
p60_wind_g01,83,0.5889213486860978,2012
p60_wind_g01,84,0.810967694337937,2012
p60_wind_g01,85,0.731397051451998,2012
p60_wind_g01,86,0.6465709695528831,2012
p60_wind_g01,87,0.663587877221319,2012
p60_wind_g01,88,0.9919690982176801,2012
p60_wind_g01,89,0.32769366528239086,2012
p60_wind_g01,90,0.6594461849286458,2012
p60_wind_g01,91,0.5894484528635532,2012
p60_wind_g01,92,1.0,2012
p60_wind_g01,93,0.5238029382202788,2012
p60_wind_g01,94,0.8828191742417443,2012
p60_wind_g01,95,0.4640781083764881,2012
p60_wind_g01,96,0.5859879709489441,2012
p60_wind_g01,97,0.5442674072370808,2012
p60_wind_g01,98,1.0,2012
p60_wind_g01,99,0.5817194107499674,2012
p60_wind_g01,100,0.6554295794216783,2012
p60_wind_g01,101,0.5550074450614267,2012
p60_wind_g01,102,0.9295733703365331,2012
p60_wind_g01,103,0.3163825179893924,2012
p60_wind_g01,104,0.7979045199363017,2012
p60_wind_g01,105,0.7550137226549064,2012
p60_wind_g01,106,0.6697115731755381,2012
p60_wind_g01,107,0.5305756251781065,2012
